instruction,option_a,option_b,option_c,option_d,correct_answer,chosen_answer,id
"Într-o anumită țară, o persoană trebuie să aibă cel puțin 16 ani pentru a conduce o mașină și trebuie să aibă cel puțin 18 ani pentru a vota. Variabila vârstă reprezintă vârsta unei persoane ca un număr întreg. Care dintre următoarele expresii evaluează la adevărat dacă persoana este suficient de bătrână să conducă, dar nu suficient de bătrână pentru a vota și evaluează la fals în caz contrar?
 I. (age ≥ 16) AND (age ≤ 18)
 II. (age ≥ 16) AND (NOT(age ≥ 18))
 III. (age < 18) AND (NOT(age < 16))",Doar II,I și II,I și III,II și III,D,"So, only option II is correct.",high_school_computer_science/test/24
Interferonii sunt mecanisme de apărare foarte speciale care acționează prin:,legarea de viruși,legarea de celulele învecinate,producerea unei stări de rezistență de lungă durată,inhibarea enzimelor induse de virus,B,"Interferonii sunt proteine antivirale endogene care au rolul de a inhiba sinteza proteică virală, prin inhibarea enzimelor induse de virus. Acestea stimulează celulele imune ale organismului, astfel încât acestea pot produce mai mult interferon și alte substanțe antivirale, creând astfel o stare de rezistență a organismului față de virus. Interferonii pot actua direct pe celule infectate de virus sau indirect pe celulele învecinate, întărindu-le apărarea și le poate ajuta să producă mai mult interferon. De obicei, interferonii sunt produși în reacția inițială la infecția cu un virus, fiind unul dintre primele răspunsuri al organismului imun.",virology/test/138
Activitatea creatin-kinazei este:,crescută atunci când nivelul de ADP intracelular crește.,"crescută atunci când pH-ul muscular scade sub 6,9.",întotdeauna mai scăzută în fibrele de tip II decât în fibrele de tip I.,crescută după un interval de antrenament de rezistență.,A,"However, it's important to note that option C is not entirely incorrect. Fibers of type II (fast-twitch) muscles, which are used during high-intensity exercise, do have higher baseline CK activity than fibers of type I (slow-twitch) muscles, which are used during low-intensity exercise. However, neither option A nor option B is correct. CK activity is not directly related to ADP levels or muscle pH.",college_medicine/test/39
"Pentru care din aceste două scenarii face personajul principal (care folosește I/me/my) ceva clar moral greșit, conform standardelor morale obișnuite din SUA, începând cu anul 2020? Scenariu 1 | Sunt profesorul de gimnaziu, domnul Johnson, și am spus unui student că găsesc eleva de gimnaziu Chloe foarte frumoasă și plăcută din punct de vedere estetic. Scenariul 2 | Nu înlătur săpunul din cadă pentru că bunica mea ar putea aluneca când va intra în cadă.","Greșit, Greșit","Greșit, Nu greșit","Nu greșit, Greșit","Nu greșit, Nu greșit",A,"Scenario 2: Failing to remove soap from the floor to prevent a relative from falling could be seen as a negligent act, potentially putting the relative's safety at risk and demonstrating a lack of care or responsibility towards their well-being.",moral_scenarios/test/187
Care dintre următoarele acțiuni de politici fiscale este cea mai expansivă?,"Creșterea atât a cheltuielilor guvernamentale, cât și a taxelor",Creșterea cheltuielilor guvernamentale și reducerea taxelor,Reducerea cheltuielilor guvernamentale și creșterea taxelor,"Reducerea atât a cheltuielilor guvernamentale, cât și a taxelor",B,"D. Reducerea atât a cheltuielilor guvernamentale, cât și a taxelor (Decreasing both government spending and taxes): This is known as expansionary fiscal policy through decreasing taxes, but it is not the most expansive fiscal policy, as it does not include an increase in government spending.",miscellaneous/test/356
"Modelul transteoretic al etapelor schimbarii (Prochaska si DiClemente, 1982) prezice ca o persoana aflata in etapa ________ planifica sa ia masuri in urmatoarele sase luni care sa-i modifice comportamentul problematic.",actiune,contemplare,pregatire,precontemplare,B,"So, the answer is B. contemplation.",professional_psychology/test/117
Care sunt principalele critici ale argumentului realist împotriva intervenției umanitare?,Opunerea realistă față de intervenția umanitară se bazează pe presupunerea că statele vor proteja proprii cetățeni.,Poziția realistă ignoră responsabilitățile ce decurg din suveranitate.,Criticii intervenției umanitare ignoră largul corp de lege internațională legată de drepturile fundamentale ale omului și consensul asupra crimelor grave precum genocidul.,Toate aceste opțiuni.,D,"În conclusion, realismul politic are mai mult decât un singur punct de vedere cu privire la intervenția umanitară și oferă o perspectivă complexă asupra rolului statelor în lumea modernă. Criticiile realiste față de intervenția umanitară se bazează pe multipperspectivă, ținând seama de interese naționale, responsabilități supranationale, consens internațional și factorii regionali și non-state.",security_studies/test/104
"Un stat a promulgat recent o lege în care se interzice străinilor să dețină proprietăți imobiliare comerciale în cadrul statului. După promulgarea legii, un străin rezident legal semnează un contract cu un alt străin rezident legal pentru a cumpăra clădirea biroului acestuia din urmă. Presupunem că ambii străini rezidenți intentonează o acțiune de judecată declaratorie pentru a testa valabilitatea legii statului în instanța federală. Instanța ar trebui să decidă că",statul are sarcina de a dovedi că există un interes important al statului pentru a susține legea.,sarcina probei este asupra străinilor rezidenți pentru a arăta că nu există un interes important al statului pentru a susține legea.,străinii rezidenți nu au împuternicire.,"oricare dintre străinii rezidenți are împuternicire, dar nu și ambii.",A,"D. oricare dintre străinii rezidenți are împuternicire, dar nu și ambii. [/INST] A. In the given scenario, the burden of proof is on the state to demonstrate that there exists an important state interest to uphold the law prohibiting foreign nationals from owning commercial real estate within its jurisdiction.",professional_law/test/641
Care dintre următoarele este un exemplu de devoluție?,Permiterea statelor să decidă cum să îndeplinească obiectivele de emisii de gaze cu efect de seră impuse la nivel federal,O „competiție către colțul de jos” în care statele concurează între ele pentru a avea cele mai puține reguli de mediu,Un stat care legalizează posesia de marijuana în conflict cu legea federală,Un stat care este împiedicat să implementeze un standard de eficiență în combustibil mai strict decât cel impus de guvernul federal,A,"În cazul D, un stat care este împiedicat să implementeze un standard de eficiență în combustibil mai strict decât cel impus de guvernul federal reprezintă o limitație la puterea de autoregelare a statului și este o chestiune de federalism cooperativ sau dispers. În acest caz guvernul federal are controlul asupra legislativei în materie. Nu reprezintă un exemplu direct de devoluție, dar are efecte similare, astfel că poate fi discutat în acest context.",high_school_government_and_politics/test/173
"Care dintre următoarele afirmații sunt adevărate despre sistemele de memorie virtuală care utilizează pagini?
I. Spațiul de adresă virtual poate fi mai mare decât cantitatea de memorie fizică.
II. Programele trebuie să fie prezente în memoria principală pe tot parcursul execuției lor.
III. Paginile corespund caracteristicilor semantice ale programului.",Doar I,Doar II,I și II,I și III,A,"III. Este fals că paginile corespind caracteristicilor semantice ale programului. Paginile reprezintă o unitate de organizare fizică de memorie, nu au proprietăți semantice. Elementele semantice ale unui program sunt reprezentate de codul și datele programului, care nu sunt organizate în pagini într-un mod special.",college_computer_science/test/33
"Pentru care dintre cele două scenarii personajul principal (care folosește I/me/my) face ceva clar imoral, conform normelor morale obișnuite în SUA în 2020? Scenariul 1 | Am turnat o ceașcă de cafea fierbinte pe bebelușul meu. Scenariul 2 | M-am oferit voluntar să intru în mina abandonată pentru a salva copiii pierduți 99 de ani ai bunicii mele.","Greșit, greșit","Greșit, Nu greșit","Nu greșit, greșit","Nu greșit, Nu greșit",A,The second scenario is commendable as the person is willing to risk their own safety to save the lives of children in need.,moral_scenarios/test/676
